record_id,production_date,timestamp,production_line,product_code,operator_id,attenuation_db_km,core_diameter_um,tensile_strength_mpa,temperature_c,draw_speed_m_min,throughput_m,defect_flag,_injected_issue
8b69a3d0-c876-4519-a3ad-e70fb5478365,2026-06-06,2026-06-06T10:57:21,LINE-B,OM4-50,OP-104,0.2723,,758.6,21.29,859.8,3315.0,0,null_sensor
95872e84-3ac5-4601-8f7a-2cf0e6673088,2026-06-06,2026-06-06T12:22:51,LINE-C,OM3-50,OP-104,0.3175,8.664,739.3,20.37,861.6,1850.0,0,
007ca102-8435-44f8-b3bd-0984bbaaa8b2,2026-06-06,2026-06-06T11:07:48,LINE-B,OM3-50,OP-103,0.3382,8.766,833.4,19.51,1146.6,2165.0,0,
d62aec17-bac3-4aa0-ab92-0638b93d59bd,2026-06-06,2026-06-06T09:09:03,LINE-B,SMF-28,OP-104,0.3214,9.361,744.1,21.27,1031.7,4070.0,0,
cd28a132-31c7-4955-b4ea-0eafcb85cc0f,2026-06-06,2026-06-06T07:29:18,LINE-B,OM4-50,OP-103,0.2803,9.237,885.8,22.09,1051.9,3883.0,0,
dddce17c-389b-438a-a786-344592ab0600,2026-06-06,2026-06-06T13:44:33,LINE-C,OM4-50,OP-101,0.2275,8.967,752.9,20.19,976.9,3668.0,0,
21dd8c5c-d192-404c-a18c-206e265ac86b,2026-06-06,2026-06-06T10:45:57,LINE-A,OM4-50,OP-103,0.2359,8.754,801.5,22.63,988.6,4191.0,0,
27edc418-ea15-47db-8209-8e46f9e05927,2026-06-06,2026-06-06T13:36:00,LINE-A,DSF-1550,OP-101,0.309,8.648,876.3,24.81,890.0,4922.0,0,
282362d5-fb26-41fa-bd07-be01028adca2,2026-06-06,2026-06-06T10:48:48,LINE-C,OM3-50,OP-101,0.3267,8.36,710.8,20.91,840.6,3165.0,0,
b9caee3a-9679-4857-9dc7-09052c67c985,2026-06-06,2026-06-06T07:35:57,LINE-A,DSF-1550,OP-104,0.3368,9.221,842.7,19.9,1155.4,580.0,0,
17cee938-d26d-47e4-a51c-02476aa80341,2026-06-06,2026-06-06T13:15:06,LINE-B,OM3-50,OP-101,0.193,8.038,723.4,21.65,1091.9,3120.0,0,
358f4a18-e2f6-4177-aadd-d27bfddfeb30,2026-06-06,2026-06-06T06:42:45,LINE-B,OM3-50,OP-102,0.2587,9.414,761.9,19.99,926.7,2603.0,0,
5f5d5811-2ed6-4698-abe1-af9e45de5fbe,2026-06-06,2026-06-06T06:47:30,LINE-C,DSF-1550,OP-102,0.2737,8.869,731.9,20.39,1050.9,577.0,0,
c8a3aa51-33d0-44b0-86e1-978428b74a04,2026-06-06,2026-06-06T06:32:18,LINE-B,SMF-28,OP-104,0.3417,8.164,809.9,23.39,909.4,484.0,0,
050e0f60-333f-4055-9320-8779ea967965,2026-06-06,2026-06-06T13:37:54,LINE-B,DSF-1550,OP-103,0.3106,8.825,843.7,24.12,935.3,774.0,0,
dfaef51d-2b48-480f-8fbe-a855b3406a29,2026-06-06,2026-06-06T10:50:42,LINE-C,SMF-28,OP-102,0.2759,8.643,849.2,23.55,972.6,4971.0,0,
907eda48-b4b6-4736-ac8b-637e5f774758,2026-06-06,2026-06-06T08:25:21,LINE-B,DSF-1550,OP-103,0.2112,8.09,764.1,19.75,1093.7,2245.0,0,
2ea9be04-e0f1-4fe6-a4bd-37f9fb78efaa,2026-06-06,2026-06-06T11:54:21,LINE-A,OM4-50,OP-103,0.2244,8.051,805.9,22.32,857.5,2360.0,0,
035be7c3-078b-4458-8ef9-6f040b4a7bd4,2026-06-06,2026-06-06T12:19:03,LINE-A,DSF-1550,OP-104,0.3073,8.721,734.6,19.38,868.0,898.0,0,
8bffd1fd-cb8e-4c3b-a300-135d1cec347c,2026-06-06,2026-06-06T08:23:27,LINE-B,OM3-50,OP-102,0.342,6.021,741.4,24.69,1161.1,639.0,1,out_of_range_low
84a4201a-a524-492c-ba98-9a0175396f22,2026-06-06,2026-06-06T11:56:15,LINE-B,DSF-1550,OP-103,0.3269,8.238,851.4,23.86,976.2,1911.0,0,
163b4d8c-b72b-417a-9716-072713550f4a,2026-06-06,2026-06-06T07:28:21,LINE-B,DSF-1550,OP-102,0.1984,8.748,810.4,22.89,850.0,1155.0,0,
0fb2882e-5548-4a7b-ba73-cb4ac6e694f5,2026-06-06,2026-06-06T09:39:27,LINE-C,OM3-50,OP-104,0.3174,8.572,701.3,18.33,1029.0,3553.0,0,
cb24ec95-a280-48f7-abf9-ff6cf59c2b3f,2026-06-06,2026-06-06T09:08:06,LINE-B,DSF-1550,OP-104,0.1817,9.499,873.6,20.01,1148.5,4496.0,0,
4fcb3141-819a-44b0-ae76-a5f7d42e0cf1,2026-06-06,2026-06-06T13:12:15,LINE-A,SMF-28,OP-102,0.3023,8.417,855.0,18.75,921.3,2175.0,0,
3d71aa0d-69d4-40d1-877f-1ff45332753f,2026-06-06,2026-06-06T07:26:27,LINE-C,OM4-50,OP-104,0.3215,8.026,834.1,19.44,1087.9,3496.0,1,
0fc911fe-9d5c-450d-aa94-d4b12c156098,2026-06-06,2026-06-06T09:44:12,LINE-B,DSF-1550,OP-103,0.3331,9.278,767.0,22.62,993.8,4748.0,0,
6f70a3ff-26f5-49af-b133-3239f8c6c7d5,2026-06-06,2026-06-06T06:55:06,LINE-C,DSF-1550,OP-102,0.348,9.001,774.6,18.72,815.0,4952.0,0,
2e97028f-325d-42ee-8375-efd47bf936c6,2026-06-06,2026-06-06T13:52:09,LINE-C,OM4-50,OP-103,0.3049,8.583,848.7,18.3,1081.7,2784.0,0,
20125422-ed3f-44e7-8354-5d1578631ff3,2026-06-06,2026-06-06T12:09:33,LINE-B,SMF-28,OP-104,0.2732,8.093,894.5,24.53,884.4,1524.0,0,
2cdbb852-28cf-4c4d-8e2c-35b27cdc9f7f,2026-06-06,2026-06-06T09:01:27,LINE-A,OM4-50,OP-104,0.308,8.365,707.2,22.34,906.1,4420.0,0,
a113abbb-b0d8-47eb-bdfa-daadea9c66f4,2026-06-06,2026-06-06T07:52:06,LINE-A,DSF-1550,OP-101,0.2694,8.274,848.6,23.97,1037.6,2424.0,0,
8edadb2f-5c6a-416c-a323-8895a147b75d,2026-06-06,2026-06-06T07:36:54,LINE-C,OM4-50,OP-101,0.2406,8.092,716.1,18.87,881.8,1850.0,0,
6780ccf5-498d-47fd-be46-463a86c05fc9,2026-06-06,2026-06-06T08:58:36,LINE-B,OM3-50,OP-103,0.2137,8.491,709.6,21.04,1156.9,3375.0,0,
2b0c7956-2cf0-49a6-bb74-b6b54d9700c3,2026-06-06,2026-06-06T08:33:54,LINE-A,OM3-50,OP-104,0.1984,9.165,742.8,20.49,1114.7,3146.0,0,
c2712bde-f287-4a27-9b18-2668e4676895,2026-06-06,2026-06-06T07:19:48,LINE-C,,OP-101,0.2922,9.172,880.3,18.46,1180.0,4204.0,0,null_product
7a56189b-c004-4ef6-b86d-501ad9bd4528,2026-06-06,2026-06-06T10:13:39,LINE-C,SMF-28,OP-103,0.2136,9.268,896.9,23.67,1032.7,4278.0,0,
739a683e-2a2b-4cd2-9982-d1ea31d310f9,2026-06-06,2026-06-06T07:50:12,LINE-C,OM4-50,OP-102,0.2886,9.25,856.9,20.73,1193.6,3733.0,0,
45f22ab8-0ca0-4de0-9076-0ed3cad9dc23,2026-06-06,2026-06-06T07:40:42,LINE-A,SMF-28,OP-101,0.3275,9.105,734.5,24.34,831.8,325.0,0,
35df3397-87ed-48d2-99f8-deef2fcbb287,2026-06-06,2026-06-06T08:50:03,LINE-B,SMF-28,OP-102,0.2367,9.289,809.1,22.18,1186.3,1856.0,0,
5ca44129-eb79-400c-a476-0aa6f5ab7123,2026-06-06,2026-06-06T08:12:03,LINE-C,OM4-50,OP-104,0.2379,8.993,886.7,18.7,1014.7,2403.0,0,
cc803220-39d4-4506-a8dd-f66c627cb44f,2026-06-06,2026-06-06T12:41:51,LINE-B,,OP-103,0.2056,8.425,703.4,23.99,997.8,3291.0,1,null_product
096ced91-c354-45ab-9519-9bb5a8567f88,2026-06-06,2026-06-06T12:39:00,LINE-A,OM3-50,OP-103,0.2783,8.161,813.7,21.1,1112.9,2361.0,1,
0d81313c-c30f-46d0-aef7-d494aeafe95d,2026-06-06,2026-06-06T10:05:06,LINE-A,OM4-50,OP-101,0.202,9.346,732.9,21.37,988.1,4730.0,0,
eee0417d-7108-4c96-8501-adddd66c06cf,2026-06-06,2026-06-06T13:20:48,LINE-B,SMF-28,OP-103,0.2974,5.378,816.4,21.79,934.8,639.0,0,out_of_range_low
a2bea6a7-fcc8-4e1c-979e-fcdcbb34e573,2026-06-06,2026-06-06T06:15:12,LINE-A,OM3-50,OP-101,0.3355,8.119,896.2,18.35,1088.8,1722.0,0,
73ab6c20-e158-45d2-9030-e9bfbf4fd0e3,2026-06-06,2026-06-06T06:20:54,LINE-C,DSF-1550,OP-104,0.2961,8.855,743.3,23.04,858.9,4896.0,0,
931bbe82-afce-44bf-853b-66571748cb4a,2026-06-06,2026-06-06T10:27:54,LINE-B,OM4-50,OP-102,0.2786,8.804,737.1,24.42,818.4,1872.0,0,
0e1d61c1-03d0-4fa6-bff5-82068d455ba8,2026-06-06,2026-06-06T06:17:06,LINE-C,SMF-28,OP-104,0.2275,8.8,791.5,20.47,839.4,551.0,0,
79b607e1-1c2b-4272-b0a6-6c0147efd724,2026-06-06,2026-06-06T09:00:30,LINE-C,DSF-1550,OP-104,0.5833,9.049,821.7,22.88,1036.6,1097.0,1,out_of_range_high
e213ba46-c284-43ec-ac40-d868276698d6,2026-06-06,2026-06-06T08:17:45,LINE-A,OM3-50,OP-103,0.1939,8.345,893.6,18.56,1070.2,4841.0,0,
0518dcab-cde2-41b2-acfb-20d0841da20d,2026-06-06,2026-06-06T11:37:15,LINE-A,OM3-50,OP-102,0.3369,9.486,845.8,21.48,899.0,4128.0,0,
df1196eb-ee96-4ec6-bb24-da49b4e872ec,2026-06-06,2026-06-06T11:14:27,LINE-C,DSF-1550,OP-102,0.3262,8.55,735.7,22.8,865.7,2966.0,0,
e95003c1-ab8a-41a5-8d98-ee9fdc994c24,2026-06-06,2026-06-06T07:54:00,LINE-C,SMF-28,OP-103,0.2183,8.944,786.7,19.33,944.8,2396.0,0,
145bf800-7519-489c-bb1d-674e3005c34a,2026-06-06,2026-06-06T11:39:09,LINE-C,OM4-50,OP-104,0.23,9.153,873.2,19.46,1082.9,2315.0,0,
a09c806f-0ad0-4c57-82db-6eb481bd7991,2026-06-06,2026-06-06T06:25:39,LINE-C,DSF-1550,OP-102,0.3117,9.166,845.4,18.35,949.4,3705.0,0,
846f6ee5-dc0c-4b0e-beee-c3ca7d16816a,2026-06-06,2026-06-06T11:41:03,LINE-C,DSF-1550,,0.2558,8.15,888.8,18.56,908.3,2423.0,0,missing_operator
a97378ce-6f23-4b51-b812-46bc9e6517f6,2026-06-06,2026-06-06T09:25:12,LINE-A,DSF-1550,OP-102,0.2709,9.438,802.6,21.24,887.6,2711.0,0,
b1e58906-6d81-4327-8023-2ec769dcc05c,2026-06-06,2026-06-06T12:37:06,LINE-C,DSF-1550,OP-102,0.2464,8.414,734.7,24.4,1187.0,1687.0,0,
ebdbf5d9-0432-41a7-bcca-dc14d85d1e73,2026-06-06,2026-06-06T07:33:06,LINE-A,OM4-50,OP-103,0.2936,9.296,791.2,21.85,946.4,-12.0,0,negative_throughput
12eeecb7-411a-4ebb-97b3-905d6016ff34,2026-06-06,2026-06-06T12:00:03,LINE-A,DSF-1550,OP-104,0.3315,9.241,753.0,23.85,1169.7,715.0,0,
696388a0-5731-488b-8520-ff225fe9bc42,2026-06-06,2026-06-06T13:45:30,LINE-C,DSF-1550,OP-101,0.3478,8.43,747.5,19.35,826.8,841.0,0,
df7c4834-b760-4e4c-8492-e13f68aaa325,2026-06-06,2026-06-06T11:23:57,LINE-A,OM4-50,OP-104,0.2167,8.014,856.7,20.57,968.0,1225.0,0,
5197aed2-89ce-471c-aaca-56ccb9dfe33c,2026-06-06,2026-06-06T12:36:09,LINE-C,DSF-1550,OP-103,0.2972,8.163,795.4,19.58,806.2,1800.0,0,
3f5368ad-8dfe-49f8-ba8f-412f169197ba,2026-06-06,2026-06-06T11:47:42,LINE-A,OM3-50,OP-102,0.2719,9.033,895.1,20.13,916.0,3483.0,0,
ace5217d-8cfb-43dc-846c-fc0ddef86030,2026-06-06,2026-06-06T07:07:27,LINE-A,DSF-1550,OP-101,0.1897,9.116,737.6,18.08,1163.3,1246.0,0,
f8688d3d-88f9-43bd-9c9c-9a2d3a5c368c,2026-06-06,2026-06-06T06:34:12,LINE-B,DSF-1550,OP-103,0.1917,8.949,851.1,18.03,827.1,2295.0,0,
7f5cc06a-8918-4247-9044-42aabc34ed67,2026-06-06,2026-06-06T12:14:18,LINE-B,SMF-28,OP-102,0.2037,8.37,784.9,24.03,884.5,1523.0,0,
c7037091-f679-4e38-9197-8a8d4d92d618,2026-06-06,2026-06-06T06:11:24,LINE-B,SMF-28,OP-103,0.3162,8.622,822.6,20.61,1010.8,1192.0,0,
10e53066-9c8c-4f2e-a345-95434e22dbe8,2026-06-06,2026-06-06T06:23:45,LINE-B,DSF-1550,OP-101,0.3353,8.554,870.1,23.83,977.0,2833.0,0,
c19f3bd2-ce98-43a3-bdf0-9fa16ed05556,2026-06-06,2026-06-06T12:13:21,LINE-C,OM4-50,OP-104,0.1972,6.333,821.7,21.95,1154.9,457.0,1,out_of_range_low
9e230fc4-fad4-4f8d-be0c-09e72c5f46b5,2026-06-06,2026-06-06T13:48:21,LINE-C,OM3-50,OP-104,0.2457,8.167,813.2,22.92,801.5,2926.0,0,
a76065ad-5310-4e8f-b256-8a42d992b6fc,2026-06-06,2026-06-06T07:13:09,LINE-C,OM4-50,OP-103,0.2588,8.981,779.1,18.33,1075.5,3121.0,0,
0e033711-f260-4230-8412-a448b4e73f61,2026-06-06,2026-06-06T07:14:06,LINE-A,DSF-1550,OP-103,0.2233,8.891,895.1,23.24,1102.6,3073.0,0,
8bd90c74-58ce-41f6-a174-405aba86dbe2,2026-06-06,2026-06-06T08:30:06,LINE-A,OM3-50,OP-104,0.2676,8.668,791.9,23.25,1092.1,4688.0,0,
469c4e94-2ec1-4f88-a36d-f70d60ae1dfc,2026-06-06,2026-06-06T08:51:00,LINE-A,OM4-50,OP-104,0.2792,8.773,726.4,18.2,1098.3,2724.0,1,
c689ee87-cb1d-4b47-bd67-18d35703d961,2026-06-06,2026-06-06T08:13:00,LINE-B,SMF-28,OP-101,0.3187,8.781,701.5,21.93,1155.1,1601.0,0,
249cddd5-fc95-4b19-a8d5-44bad9b5b769,2026-06-06,2026-06-06T12:18:06,LINE-B,OM4-50,OP-103,0.2501,8.265,792.9,20.32,1136.3,4308.0,0,
12c8a38b-772d-4d0a-b5e4-26d87dba0b64,2026-06-06,2026-06-06T13:42:39,LINE-C,OM3-50,OP-103,0.3008,8.032,741.4,20.05,1007.3,4783.0,0,
0fb57b8b-a729-4982-8e74-c6064e36dd73,2026-06-06,2026-06-06T09:26:09,LINE-A,OM4-50,OP-101,0.1976,9.208,892.2,21.66,1035.2,2008.0,0,
99b920b5-ed7a-4dc6-9081-32ce032b9152,2026-06-06,2026-06-06T09:49:54,LINE-B,SMF-28,OP-104,0.3219,9.454,795.9,23.91,972.7,4008.0,0,
f98c5bc9-320b-4a12-aa19-57bc88dffce7,2026-06-06,2026-06-06T06:39:54,LINE-C,OM3-50,OP-103,0.3402,8.726,716.7,22.02,800.3,1641.0,0,
8f1eb147-9b07-48b5-a36a-8e095714779b,2026-06-06,2026-06-06T09:18:33,LINE-C,OM4-50,OP-104,0.2461,8.367,719.3,24.17,927.6,-419.0,0,negative_throughput
a3455a57-5e6d-49eb-a2c5-40c46c9a224e,2026-06-06,2026-06-06T11:16:21,LINE-C,SMF-28,OP-104,0.3378,9.493,833.4,22.38,892.3,2591.0,0,
88b35081-55d6-4b53-b6a0-554bb474a940,2026-06-06,2026-06-06T10:15:33,LINE-B,OM3-50,OP-101,0.2638,8.83,895.7,19.06,1128.4,824.0,0,
2b95159d-47a2-4390-9294-58fae2a8ddd7,2026-06-06,2026-06-06T10:19:21,LINE-C,OM4-50,OP-101,0.2961,8.302,759.7,19.15,1059.7,4217.0,0,
8aa76363-7ea3-435b-801e-3a31f8e1d1fb,2026-06-06,2026-06-06T12:31:24,LINE-A,DSF-1550,OP-102,0.303,8.739,759.3,19.66,1047.2,3887.0,0,
5a6f267d-f0e6-452a-a7bc-2c334f82a847,2026-06-06,2026-06-06T08:42:27,LINE-B,DSF-1550,OP-101,0.2223,8.304,872.4,24.53,875.2,3112.0,0,
a57f238e-40bd-4b34-be11-f7487051d427,2026-06-06,2026-06-06T09:14:45,LINE-A,OM3-50,OP-103,0.3412,8.257,895.0,23.23,971.8,1801.0,0,
99a0fc82-64f3-489b-9b41-41b4ce277b3f,2026-06-06,2026-06-06T12:17:09,LINE-A,OM3-50,,0.299,8.949,721.3,23.35,855.8,3136.0,0,missing_operator
da881c22-7060-430b-8885-6b5fbf5ece27,2026-06-06,2026-06-06T08:02:33,LINE-C,OM3-50,OP-103,0.2511,8.851,744.4,24.23,987.8,592.0,0,
538fb726-2915-4286-b748-e73848838f6d,2026-06-06,2026-06-06T13:41:42,LINE-B,DSF-1550,OP-104,0.323,8.802,882.1,19.29,1110.2,461.0,0,
6f0606ec-4407-4168-bb7c-496185a19483,2026-06-06,2026-06-06T12:42:48,LINE-B,,OP-101,0.192,8.103,727.1,20.47,1199.8,1056.0,0,null_product
5bc5ffd7-0e7a-45e0-a827-d9c6d241c14b,2026-06-06,2026-06-06T13:47:24,LINE-C,OM4-50,OP-104,0.2018,9.448,877.6,18.02,1170.7,4629.0,0,
c8f18866-c092-471a-9a9a-2940803370cd,2026-06-06,2026-06-06T07:27:24,LINE-A,DSF-1550,OP-104,0.2735,9.284,825.1,18.61,1055.1,2582.0,0,
4f7ab4b0-82b1-4ab0-9825-be38b4e71f8f,2026-06-06,2026-06-06T12:23:48,LINE-B,OM3-50,OP-102,0.2197,9.092,891.2,21.41,1194.3,4679.0,0,
c22e0fe3-3006-4dec-9486-ca3ba5e15e99,2026-06-06,2026-06-06T12:56:06,LINE-A,DSF-1550,OP-101,0.2598,8.501,894.9,22.1,827.6,3695.0,0,
aac5e570-7701-477e-9c73-584a7a2b1eff,2026-06-06,2026-06-06T11:00:12,LINE-A,OM4-50,OP-104,0.3216,9.26,792.7,23.99,882.4,4651.0,0,
05a842b8-92b7-4802-9e26-4aeb73885648,2026-06-06,2026-06-06T06:13:18,LINE-B,DSF-1550,OP-104,0.1946,9.226,893.9,23.23,895.4,1981.0,0,
e53e28fc-9576-4042-bd78-fdb4ea800988,2026-06-06,2026-06-06T07:43:33,LINE-C,SMF-28,OP-103,0.221,9.375,865.5,21.62,1192.6,2551.0,0,
cdd0c7fa-a880-4dc8-a45a-a21fd4b5e2c3,2026-06-06,2026-06-06T08:16:48,LINE-B,OM3-50,OP-101,0.2142,8.679,801.2,22.34,919.3,245.0,0,
80e220d2-8c95-40a1-8b00-99493b706c59,2026-06-06,2026-06-06T08:48:09,LINE-B,SMF-28,OP-102,0.2677,8.05,708.4,22.25,854.5,3827.0,0,
1d7d0bdf-a0fc-410a-90e7-b3b1e2333d81,2026-06-06,2026-06-06T12:46:36,LINE-C,OM3-50,OP-101,0.2765,8.154,844.7,24.46,874.7,4276.0,0,
ab54d7db-5c52-434b-8e0f-8770b90dbb0b,2026-06-06,2026-06-06T12:53:15,LINE-A,DSF-1550,OP-104,0.2076,9.279,881.9,19.88,917.5,2022.0,0,
d9668902-bc58-4214-985f-543d254ed4c8,2026-06-06,2026-06-06T07:16:00,LINE-B,SMF-28,OP-103,0.1915,8.577,870.0,18.67,1183.8,787.0,0,
5f453c2e-3865-4797-b97f-69b5fe3dd355,2026-06-06,2026-06-06T12:40:54,LINE-B,OM3-50,OP-101,0.2988,8.712,815.1,24.24,1106.9,1191.0,0,
da84bc02-5ebb-4e89-81ac-e990fd54068b,2026-06-06,2026-06-06T08:57:39,LINE-A,OM3-50,OP-101,0.3072,9.415,816.1,20.38,1007.3,338.0,0,
51a84acc-f906-4026-a634-f7ad6a9956ea,2026-06-06,2026-06-06T13:43:36,LINE-A,OM3-50,OP-103,0.2458,8.351,839.2,19.04,1004.8,3839.0,0,
e2a993dc-7343-40f8-a8c1-0108bd42d901,2026-06-06,2026-06-06T07:37:51,LINE-C,SMF-28,OP-101,0.3161,8.046,858.9,24.28,1088.7,2635.0,0,
df12f740-b58d-4756-bfb6-18b803d8b2a5,2026-06-06,2026-06-06T11:04:00,LINE-C,SMF-28,OP-101,0.2187,8.561,870.3,18.94,1048.1,3893.0,0,
0fd8acc3-0dc4-4fc3-af2d-233a775f76d9,2026-06-06,2026-06-06T13:31:15,LINE-B,OM3-50,OP-101,0.2326,8.438,881.7,20.27,1135.7,1313.0,0,
4ecfa1ae-c1e0-40e7-bb0c-aa7008dfa5a3,2026-06-06,2026-06-06T09:12:51,LINE-A,OM4-50,OP-101,0.2105,8.648,843.8,18.28,969.6,1321.0,0,
8e2f7b47-f992-4035-b8ed-ec80edfcd068,2026-06-06,2026-06-06T09:20:27,LINE-A,DSF-1550,OP-101,0.2504,8.92,780.2,22.15,907.7,1520.0,0,
6f6df58b-0432-4436-ab65-40e410b8bd8f,2026-06-06,2026-06-06T13:19:51,LINE-B,DSF-1550,OP-103,0.3287,9.454,861.7,21.91,1117.3,2215.0,0,
5041d795-6e5c-425a-91ba-09599ca21180,2026-06-06,2026-06-06T11:36:18,LINE-B,OM4-50,OP-103,,8.507,821.4,18.91,1021.2,4756.0,0,null_sensor
4b7d13dc-8323-495c-8d53-72f5044b3118,2026-06-06,2026-06-06T12:33:18,LINE-A,OM3-50,OP-103,0.3069,9.338,742.0,22.39,1086.8,4226.0,0,
1262e217-74dd-4429-96fe-2cd5df152dcf,2026-06-06,2026-06-06T13:35:03,LINE-A,DSF-1550,OP-103,0.3309,9.27,727.2,22.88,1157.5,208.0,0,
45bcb261-c4a3-4adb-a648-b515a1793f41,2026-06-06,2026-06-06T06:36:06,LINE-C,OM3-50,OP-104,0.7742,8.277,802.3,21.11,914.6,724.0,0,out_of_range_high
09131e00-86f9-44a5-b559-92acbf734fc1,2026-06-06,2026-06-06T10:21:15,LINE-B,OM4-50,OP-104,0.2011,8.452,833.1,19.11,879.7,3133.0,0,
d78eaea3-cdc4-4cbf-a2b1-aae38f6fa7d7,2026-06-06,2026-06-06T12:55:09,LINE-B,SMF-28,OP-104,0.3466,8.461,849.5,18.31,898.3,1277.0,0,
4c2209ee-173e-43c1-967f-2edc6df85f09,2026-06-06,2026-06-06T09:16:39,LINE-C,SMF-28,OP-103,0.2791,8.2,728.8,20.87,892.1,846.0,0,
089f3695-0e05-4b58-b6ca-6ad45790c31b,2026-06-06,2026-06-06T10:47:51,LINE-C,OM4-50,OP-102,0.2818,9.108,758.1,19.63,818.9,3254.0,0,
dca4a0aa-a80f-486e-8c08-b4dcfb86cb41,2026-06-06,2026-06-06T06:40:51,LINE-A,SMF-28,OP-101,0.2085,9.047,889.3,20.22,950.7,1203.0,0,
320d2943-159c-4b37-b466-21139e4d0739,2026-06-06,2026-06-06T13:30:18,LINE-B,OM3-50,OP-104,0.257,8.419,752.0,19.69,1060.1,521.0,0,
44230837-1287-4c40-8c9a-92316cd17159,2026-06-06,2026-06-06T08:54:48,LINE-A,OM4-50,OP-101,0.2965,9.028,839.7,19.42,961.7,3512.0,0,
ab2b4078-36a4-4565-a5f7-f4b15c278940,2026-06-06,2026-06-06T11:45:48,LINE-A,OM3-50,OP-102,0.3059,9.336,728.1,22.39,1053.4,1873.0,0,
70e9a980-929e-4193-a45f-23a91a3cd243,2026-06-06,2026-06-06T13:14:09,LINE-B,SMF-28,OP-102,0.2866,8.03,853.2,21.99,1076.0,4111.0,0,
6e86b835-cde2-4d6e-a167-bf6b6ff14a8d,2026-06-06,2026-06-06T11:46:45,LINE-C,OM3-50,OP-104,0.1802,8.016,759.3,23.85,930.4,2972.0,1,
f394056d-ed40-4536-ab8b-e2254ad2c86a,2026-06-06,2026-06-06T12:34:15,LINE-C,OM4-50,OP-102,0.1901,9.37,704.5,23.15,821.2,2044.0,1,
4f1b17f8-31b4-4d5b-9dbe-feedb760be2a,2026-06-06,2026-06-06T10:53:33,LINE-A,DSF-1550,OP-101,0.2751,8.553,715.6,21.7,1121.6,3934.0,0,
8a36b087-1d93-4a7c-b35f-264621825b4e,2026-06-06,2026-06-06T12:49:27,LINE-C,SMF-28,OP-102,0.3241,8.163,874.1,23.28,1141.3,1693.0,0,
5657642b-8b9d-4278-b48c-a31707bacaff,2026-06-06,2026-06-06T11:55:18,LINE-A,DSF-1550,OP-101,0.2829,9.283,794.3,19.71,1110.9,3386.0,0,
f557eeaa-1aa3-4287-97aa-36c3170e4fac,2026-06-06,2026-06-06T13:23:39,LINE-C,SMF-28,OP-101,0.2217,9.25,875.5,18.58,1093.4,4928.0,0,
5adb75f8-3714-4e7a-b919-0d8702bcc0f2,2026-06-06,2026-06-06T11:49:36,LINE-B,DSF-1550,OP-104,0.2771,8.118,856.1,21.33,802.9,2969.0,0,
00a791b4-a27a-400a-bd75-e4a60b60081f,2026-06-06,2026-06-06T13:07:30,LINE-C,OM4-50,OP-104,0.2775,8.938,820.5,23.13,904.0,2803.0,1,
ceb4ab73-2f75-44a8-a979-91dc98133eab,2026-06-06,2026-06-06T12:30:27,LINE-C,SMF-28,OP-104,0.283,9.242,873.9,24.9,848.5,2795.0,0,
e2fe789e-2ef5-420a-8c81-9088dc999915,2026-06-06,2026-06-06T07:11:15,LINE-C,OM4-50,OP-104,0.3256,8.501,898.2,18.6,1194.2,2978.0,1,
637a2466-4738-48d9-86e0-ae801a9f12d1,2026-06-06,2026-06-06T07:20:45,LINE-A,DSF-1550,OP-104,0.3137,9.151,843.9,20.74,1029.7,934.0,0,
6c53509d-21f9-48c4-988f-95bb01080c35,2026-06-06,2026-06-06T08:52:54,LINE-A,SMF-28,OP-102,0.2788,8.815,773.4,20.32,1130.7,676.0,0,
5a7003cb-9913-4bfd-a5f4-b3dd42fa7f93,2026-06-06,2026-06-06T07:04:36,LINE-C,SMF-28,OP-103,0.1964,8.182,745.9,21.52,1105.9,3294.0,0,
2162543d-df0c-4586-ba62-dcb7ac9b5964,2026-06-06,2026-06-06T08:15:51,LINE-C,OM3-50,OP-101,0.1952,9.064,747.9,19.92,978.7,3140.0,0,
b051ddad-eff3-4141-a323-caae83850975,2026-06-06,2026-06-06T13:05:36,LINE-B,DSF-1550,OP-102,0.3237,8.275,736.3,20.72,819.0,498.0,0,
122a390d-0c6f-42f8-91b2-10af76ebc3b5,2026-06-06,2026-06-06T13:03:42,LINE-B,SMF-28,OP-102,0.1819,8.05,817.7,19.34,834.6,506.0,0,
7458de3a-1637-4684-9108-84c55d6fc22d,2026-06-06,2026-06-06T10:59:15,LINE-C,OM3-50,OP-104,0.2242,8.13,847.8,20.02,943.2,430.0,0,
4830cf76-4806-4e2f-ada5-160f98e9cd92,2026-06-06,2026-06-06T12:21:54,LINE-B,SMF-28,OP-104,0.3496,8.738,766.1,19.73,1095.8,1376.0,0,
812b4e1e-bf9f-4a99-9ac5-8df4cf0e3d42,2026-06-06,2026-06-06T12:51:21,LINE-B,DSF-1550,OP-103,0.2539,8.327,843.4,24.64,988.8,757.0,0,
0b369a99-5140-44b0-98ca-0aceaadc6372,2026-06-06,2026-06-06T13:10:21,LINE-A,SMF-28,OP-101,0.307,8.882,701.3,18.63,806.3,3052.0,0,
198dc48a-4d9c-40a0-9d7e-229de7265f56,2026-06-06,2026-06-06T10:11:45,LINE-B,OM4-50,OP-103,0.2202,8.824,722.5,23.22,977.7,743.0,0,
